ID,story,text
9094,story36,"He said, quote, Yes, sir; that is right, because that is the five hundred block of North Beckley, end quote,"
9095,story36,"However, Neches and Beckley do not intersect."
9096,story36,Neches is within one-half block of the roominghouse at ten twenty-six North Beckley where Oswald was living.
9097,story36,The five hundred block of North Beckley is five blocks south of the roominghouse.
9098,story36,"After a review of these inconsistencies in his testimony before the Commission, Whaley was interviewed again in Dallas."
9099,story36,The route of the taxicab was retraced under the direction of Whaley.
9100,story36,He directed the driver of the car to a point twenty feet north of the northwest corner of the intersection of Beckley and Neely
9101,story36,the point at which he said his passenger alighted.
9102,story36,This was the seven hundred block of North Beckley
9103,story36,The elapsed time of the reconstructed run from the Greyhound Bus Station to Neely and Beckley was five minutes and thirty seconds by stopwatch.
9104,story36,The walk from Beckley and Neely to ten twenty-six North Beckley was timed by Commission counsel at five minutes and forty-five seconds.
9105,story36,Whaley testified that Oswald was wearing either the gray zippered jacket or the heavy blue jacket.
9106,story36,"He was in error, however."
9107,story36,"Oswald could not possibly have been wearing the blue jacket during the trip with Whaley, since it was found in the ""domino"" room of the Depository late in November."
9108,story36,"Moreover, Mrs. Bledsoe saw Oswald in the bus without a jacket and wearing a shirt with a hole at the elbow."
9109,story36,"On the other hand, Whaley identified Commission Exhibit Number one fifty (the shirt taken from Oswald upon arrest) as the shirt his passenger was wearing."
9110,story36,He also stated he saw a silver identification bracelet on his passenger's left wrist.
9111,story36,Oswald was wearing such a bracelet when he was arrested.
9112,story36,"On November twenty-two, Oswald told Captain Fritz that he rode a bus to a stop near his home and then walked to his roominghouse."
9113,story36,"When queried the following morning concerning a bus transfer found in his possession at the time of his arrest, he admitted receiving it."
9114,story36,"And when interrogated about a cab ride, Oswald also admitted that he left the slow-moving bus and took a cab to his roominghouse."
9115,story36,"The Greyhound Bus Station at Lamar and Jackson Streets, where Oswald entered Whaley's cab,"
9116,story36,is three to four short blocks south of Lamar and Elm. If Oswald left the bus at twelve:forty-four p.m.
9117,story36,"and walked directly to the terminal, he would have entered the cab at twelve:forty-seven or twelve:forty-eight p.m."
9118,story36,"If the cab ride was approximately six minutes, as was the reconstructed ride,"
9119,story36,"If he was discharged at Neely and Beckley and walked directly to his roominghouse,"
9120,story36,he would have arrived there about twelve:fifty-nine to one p.m.
9121,story36,"From the five hundred block of North Beckley, the walk would be a few minutes longer,"
9122,story36,but in either event he would have been in the roominghouse at about one p.m.
9123,story36,Arrival and departure from roominghouse.
9124,story36,"Earlene Roberts, housekeeper for Mrs. A. C. Johnson at ten twenty-six North Beckley"
9125,story36,knew Lee Harvey Oswald under the alias of O. H. Lee.
9126,story36,"She first saw him the day he rented a room at that address on October fourteen, nineteen sixty-three."
9127,story36,He signed his name as O. H. Lee on the roominghouse register.
9128,story36,"Mrs. Roberts testified that on Thursday, November twenty-one, Oswald did not come home."
9129,story36,"On Friday, November twenty-two, about one p.m., he entered the house in unusual haste."
9130,story36,She recalled that it was subsequent to the time the President had been shot.
9131,story36,"After a friend had called and told her, ""President Kennedy has been shot,"" she turned on the television."
9132,story36,"When Oswald came in she said, quote, Oh, you are in a hurry, end quote, but Oswald did not respond."
9133,story36,He hurried to his room and stayed no longer than three or four minutes.
9134,story36,"Oswald had entered the house in his shirt sleeves, but when he left, he was zipping up a jacket."
9135,story36,Mrs. Roberts saw him a few seconds later standing near the bus stop in front of the house on the east side of Beckley.
9136,story36,Oswald was next seen about nine-tenths of a mile away
9137,story36,"at the southeast corner of tenth Street and Patton Avenue, moments before the Tippit shooting."
9138,story36,"If Oswald left his roominghouse shortly after one p.m. and walked at a brisk pace,"
9139,story36,he would have reached tenth and Patton shortly after one:fifteen p.m.
9140,story36,Tippit's murder was recorded on the police radio tape at about one:sixteen p.m.
9141,story36,Description of Shooting
9142,story36,Patrolman J. D. Tippit joined the Dallas Police Department in July nineteen fifty-two.
9143,story36,"He was described by Chief Curry as having the reputation of being ""a very fine, dedicated officer."""
9144,story36,Tippit patroled district Number seventy-eight in the Oak Cliff area of Dallas during daylight hours.
9145,story36,He drove a police car painted distinctive colors with Number ten prominently displayed on each side.
9146,story36,"Tippit rode alone, as only one man was normally assigned to a patrol car in residential areas during daylight shifts."
9147,story36,"At about twelve:forty-four p.m. on November twenty-two,"
9148,story36,"the radio dispatcher on channel one ordered all downtown patrol squads to report to Elm and Houston, code three (emergency)."
9149,story36,"At twelve:forty-five p.m. the dispatcher ordered Number seventy-eight (Tippit) to, quote, move into central Oak Cliff area, end quote."
9150,story36,"At twelve:fifty-four p.m., Tippit reported that he was in the central Oak Cliff area at Lancaster and Eighth."
9151,story36,"The dispatcher ordered Tippit to be, quote, at large for any emergency that comes in, end quote."
9152,story36,"According to Chief Curry, Tippit was free to patrol the central Oak Cliff area."
9153,story36,"Tippit must have heard the description of the suspect wanted for the President's shooting; it was broadcast over channel one at twelve:forty-five p.m.,"
9154,story36,"again at twelve:forty-eight p.m., and again at twelve:fifty-five p.m."
9155,story36,"The suspect was described as a, quote,"
9156,story36,"white male, approximately thirty, slender build, height five foot ten inches, weight one hundred sixty-five pounds, end quote."
9157,story36,A similar description was given on channel two at twelve:forty-five p.m.
9158,story36,"At approximately one:fifteen p.m., Tippit, who was cruising east on tenth Street,"
9159,story36,"passed the intersection of tenth and Patton, about eight blocks from where he had reported at twelve:fifty-four p.m."
9160,story36,About one hundred feet past the intersection Tippit stopped a man walking east along the south side of Patton.
9161,story36,The man's general description was similar to the one broadcast over the police radio.
9162,story36,Tippit stopped the man and called him to his car.
9163,story36,He approached the car and apparently exchanged words with Tippit through the right front or vent window.
9164,story36,Tippit got out and started to walk around the front of the car
9165,story36,As Tippit reached the left front wheel the man pulled out a revolver and fired several shots.
9166,story36,Four bullets hit Tippit and killed him instantly.
9167,story37,Eyewitnesses
9168,story37,At least twelve persons saw the man with the revolver in the vicinity of the Tippit crime scene at or immediately after the shooting.
9169,story37,"By the evening of November twenty-two, five of them had identified Lee Harvey Oswald in police lineups as the man they saw."
9170,story37,A sixth did so the next day.
9171,story37,Two witnesses testified that Oswald resembled the man they had seen.
9172,story37,One witness felt he was too distant from the gunman to make a positive identification.
9173,story37,"A taxi driver, William Scoggins,"
9174,story37,was eating lunch in his cab which was parked on Patton facing the southeast corner of tenth Street and Patton Avenue a few feet to the north.
9175,story37,A police car moving east on tenth at about ten or twelve miles an hour passed in front of his cab.
9176,story37,"About one hundred feet from the corner the police car pulled up alongside a man on the sidewalk. This man, dressed in a light-colored jacket, approached the car."
9177,story37,"Scoggins lost sight of him behind some shrubbery on the southeast corner lot,"
9178,story37,"but he saw the policeman leave the car, heard three or four shots, and then saw the policeman fall."
9179,story37,Scoggins hurriedly left his seat and hid behind the cab as the man came back toward the corner with gun in hand.
9180,story37,"The man cut across the yard through some bushes, passed within twelve feet of Scoggins, and ran south on Patton."
9181,story37,"Scoggins saw him and heard him mutter either ""Poor damn cop"" or ""Poor dumb cop."""
9182,story37,The next day Scoggins viewed a lineup of four persons and identified Oswald as the man whom he had seen the day before at tenth and Patton.
9183,story37,"In his testimony before the Commission,"
9184,story37,Scoggins stated that he thought he had seen a picture of Oswald in the newspapers prior to the lineup identification on Saturday.
9185,story37,He had not seen Oswald on television and had not been shown any photographs of Oswald by the police.
9186,story37,"Another witness, Domingo Benavides, was driving a pickup truck west on tenth Street."
9187,story37,"As he crossed the intersection a block east of tenth and Patton, he saw a policeman standing by the left door of the police car parked along the south side of tenth."
9188,story37,Benavides saw a man standing at the right side of the parked police car. He then heard three shots and saw the policeman fall to the ground.
9189,story37,By this time the pickup truck was across the street and about twenty-five feet from the police car.
9190,story37,Benavides stopped and waited in the truck until the gunman ran to the corner.
9191,story37,He saw him empty the gun and throw the shells into some bushes on the southeast corner lot.
9192,story37,"It was Benavides, using Tippit's car radio, who first reported the killing of Patrolman Tippit at about one:sixteen p.m.:"
9193,story37,"quote, We've had a shooting out here, end quote,"
9194,story37,He found two empty shells in the bushes and gave them to Patrolman J. M. Poe who arrived on the scene shortly after the shooting.
9195,story37,Benavides never saw Oswald after the arrest.
9196,story37,"When questioned by police officers on the evening of November twenty-two, Benavides told them that he did not think that he could identify the man who fired the shots."
9197,story37,"As a result, they did not take him to the police station."
9198,story37,He testified that the picture of Oswald which he saw later on television bore a resemblance to the man who shot Officer Tippit.
9199,story37,"Just prior to the shooting, Mrs. Helen Markham, a waitress in downtown Dallas, was about to cross tenth Street at Patton."
9200,story37,"As she waited on the northwest corner of the intersection for traffic to pass, she noticed a young man as he was, quote, almost ready to get up on the curb, end quote."
9201,story37,"at the southeast corner of the intersection, approximately fifty feet away."
9202,story37,The man continued along tenth Street. Mrs. Markham saw a police car slowly approach the man from the rear and stop alongside of him.
9203,story37,"She saw the man come to the right window of the police car. As he talked, he leaned on the ledge of the right window with his arms."
9204,story37,"The man appeared to step back as the policeman, quote, calmly opened the car door, end quote, and very slowly got out and walked toward the front of the car."
9205,story37,The man pulled a gun. Mrs. Markham heard three shots and saw the policeman fall to the ground near the left front wheel.
9206,story37,She raised her hands to her eyes as the man started to walk back toward Patton.
9207,story37,"She peered through her fingers, lowered her hands, and saw the man doing something with his gun. Quote,"
9208,story37,He was just fooling with it. I didn't know what he was doing. I was afraid he was fixing to kill me. End quote.
9209,story37,"The man, quote, in kind of a little trot, end quote, headed down Patton toward Jefferson Boulevard, a block away."
9210,story37,Mrs. Markham then ran to Officer Tippit's side and saw him lying in a pool of blood.
9211,story37,Helen Markham was screaming as she leaned over the body.
9212,story37,A few minutes later she described the gunman to a policeman.
9213,story37,Her description and that of other eyewitnesses led to the police broadcast at one:twenty-two p.m.
9214,story37,"describing the slayer as, quote, about thirty, five foot eight inches, black hair, slender, end quote."
9215,story37,"At about four:thirty p.m., Mrs. Markham,"
9216,story37,She identified Lee Harvey Oswald as the man who shot the policeman.
9217,story37,"Detective L. C. Graves, who had been with Mrs. Markham before the lineup"
9218,story37,"testified that she was, quote, quite hysterical, end quote, and was, quote, crying and upset, end quote."
9219,story37,He said that Mrs. Markham started crying when Oswald walked into the lineup room.
9220,story37,"In testimony before the Commission, Mrs. Markham confirmed her positive identification of Lee Harvey Oswald"
9221,story37,"as the man she saw kill Officer Tippit. In evaluating Mrs. Markham's identification of Oswald, the Commission considered certain allegations"
9222,story37,"That Mrs. Markham described the man who killed Patrolman Tippit as, quote, short, a little on the heavy side, end quote."
9223,story37,The Commission reviewed the transcript of a phone conversation in which Mrs. Markham is alleged to have provided such a description.
9224,story37,A review of the complete transcript has satisfied the Commission
9225,story37,that Mrs. Markham strongly reaffirmed her positive identification of Oswald and denied having described the killer
9226,story37,"as short, stocky and having bushy hair. She stated that the man weighed about one hundred fifty pounds."
9227,story37,"Although she used the words, quote, a little bit bushy, end quote, to describe the gunman's hair,"
9228,story37,"the transcript establishes that she was referring to the uncombed state of his hair, a description fully supported by a photograph of Oswald"
9229,story37,taken at the time of his arrest.
9230,story37,"Although in the phone conversation she described the man as, quote, short, end quote, on November twenty-second,"
9231,story37,"within minutes of the shooting and before the lineup, Mrs. Markham described the man to the police as five foot eight inches tall."
9232,story37,During her testimony Mrs. Markham initially denied that she ever had the above phone conversation.
9233,story37,She has subsequently admitted the existence of the conversation and offered an explanation for her denial.
9234,story37,Addressing itself solely to the probative value of Mrs. Markham's contemporaneous description of the gunman
9235,story37,"and her positive identification of Oswald at a police lineup, the Commission considers her testimony reliable."
9236,story37,"However, even in the absence of Mrs. Markham's testimony, there is ample evidence to identify Oswald as the killer of Tippit."
9237,story37,"Two young women,"
9238,story37,"Barbara Jeanette Davis and Virginia Davis, were in an apartment of a multiple-unit house on the southeast corner of tenth and Patton"
9239,story37,when they heard the sound of gunfire and the screams of Helen Markham.
9240,story37,They ran to the door in time to see a man with a revolver cut across their lawn and disappear around a corner of the house onto Patton.
9241,story37,"Barbara Jeanette Davis assumed that he was emptying his gun as, quote, he had it open and was shaking it, end quote. She immediately called the police."
9242,story37,"On the evening of November twenty-two,"
9243,story37,Barbara Jeanette and Virginia Davis viewed a group of four men in a lineup and each one picked Oswald as the man who crossed their lawn while emptying his pistol.
9244,story37,Barbara Jeanette Davis testified that no one had shown her a picture of Oswald before the identification and that she had not seen him on television.
9245,story37,She was not sure whether she had seen his picture in a newspaper on the afternoon or evening of November twenty-two prior to the lineup.
9246,story37,"Her reaction when she saw Oswald in the lineup was that, quote,"
9247,story37,"I was pretty sure it was the same man I saw. When they made him turn sideways, I was positive that was the one I seen, end quote."
9248,story37,"Similarly, Virginia Davis had not been shown pictures of anyone prior to the lineup and had not seen either television or the newspapers during the afternoon."
9249,story37,"She identified Oswald, who was the Number two man in the lineup, as the man she saw running with the gun:"
9250,story37,"she testified, quote, I would say that was him for sure, end quote."
9251,story37,Barbara Jeanette Davis and Virginia Davis were sitting alongside each other when they made their positive identifications of Oswald.
9252,story37,Each woman whispered Oswald's number to the detective. Each testified that she was the first to make the identification.
9253,story37,William Arthur Smith was about a block east of tenth and Patton when he heard shots.
9254,story37,He looked west on tenth and saw a man running to the west and a policeman falling to the ground.
9255,story37,Smith failed to make himself known to the police on November twenty-two.
9256,story37,Several days later he reported what he had seen and was questioned by FBI agents.
9257,story37,Smith subsequently told a Commission staff member
9258,story37,that he saw Oswald on television the night of the murder and thought that Oswald was the man he had seen running away from the shooting.
9259,story37,"On television Oswald's hair looked blond, whereas Smith remembered that the man who ran away had hair that was brown or brownish black."
9260,story37,"Later, the FBI showed Smith a picture of Oswald. In the picture the hair was brown."
9261,story37,"According to his testimony, Smith told the FBI, quote, It looked more like him than it did on television, end quote,"
9262,story37,"He stated further that from, quote, What I saw of him, end quote, the man looked like the man in the picture."
9263,story37,"Two other important eyewitnesses to Oswald's flight were Ted Callaway,"
9264,story37,"manager of a used-car lot on the northeast corner of Patton Avenue and Jefferson Boulevard, and Sam Guinyard, a porter at the lot."
9265,story37,"They heard the sound of shots to the north of their lot. Callaway heard five shots, and Guinyard three."
9266,story37,Both ran to the sidewalk on the east side of Patton at a point about a half a block south of tenth.
9267,story37,"They saw a man coming south on Patton with a revolver held high in his right hand. According to Callaway, the man crossed to the west side of Patton."
9268,story37,"From across the street Callaway yelled, quote, Hey, man, what the hell is going on? End quote."
9269,story37,"He slowed down, halted, said something, and then kept on going to the corner, turned right, and continued west on Jefferson."
9270,story37,Guinyard claimed that the man ran down the east side of Patton and passed within ten feet of him before crossing to the other side.
9271,story37,Guinyard and Callaway ran to tenth and Patton and found Tippit lying in the street beside his car.
9272,story37,Apparently he had reached for his gun; it lay beneath him outside of the holster.
9273,story37,Callaway picked up the gun.
9274,story37,"He and Scoggins attempted to chase down the gunman in Scoggin's taxicab, but he had disappeared."
9275,story37,"Early in the evening of November twenty-two,"
9276,story37,Guinyard and Callaway viewed the same lineup of four men from which Mrs. Markham had earlier made her identification of Lee Harvey Oswald.
9277,story37,Both men picked Oswald as the man who had run south on Patton with a gun in his hand.
9278,story37,"Callaway told the Commission, quote, So they brought four men in."
9279,story37,"I stepped to the back of the room, so I could kind of see him from the same distance which I had seen him before. And when he came out I knew him, end quote."
9280,story37,"Guinyard said, quote, I told them that was him right there. I pointed him out right there, end quote."
9281,story37,Both Callaway and Guinyard testified that they had not been shown any pictures by the police before the lineup.
9282,story37,"The Dallas Police Department furnished the Commission with pictures of the men who appeared in the lineups with Oswald,"
9283,story37,and the Commission has inquired into general lineup procedures used by the Dallas police as well as the specific procedures in the lineups involving Oswald.
9284,story37,The Commission is satisfied that the lineups were conducted fairly.
9285,story37,As Oswald ran south on Patton Avenue toward Jefferson Boulevard he was moving in the direction of a used-car lot
9286,story37,located on the southeast corner of this intersection.
9287,story37,"Four men -- Warren Reynolds, Harold Russell, Pat Patterson, and L. J. Lewis"
9288,story37,"were on the lot at the time, and they saw a white male with a revolver in his hands running south on Patton."
9289,story37,"When the man reached Jefferson, he turned right and headed west."
9290,story37,Reynolds and Patterson decided to follow him.
9291,story37,When he reached a gasoline service station one block away he turned north and walked toward a parking area in the rear of the station.
9292,story37,Neither Reynolds nor Patterson saw the man after he turned off Jefferson at the service station.
9293,story37,These four witnesses were interviewed by FBI agents two months after the shooting.
9294,story37,"Russell and Patterson were shown a picture of Oswald and they stated that Oswald was the man they saw on November twenty-two, nineteen sixty-three."
9295,story37,Russell confirmed this statement in a sworn affidavit for the Commission.
9296,story37,"Patterson, when asked later to confirm his identification by affidavit said he did not recall having been shown the photograph."
9297,story37,"He was then shown two photographs of Oswald and he advised that Oswald was, quote, unquestionably, end quote, the man he saw."
9298,story37,"Reynolds did not make a positive identification when interviewed by the FBI, but"
9299,story37,"he subsequently testified before a Commission staff member and, when shown two photographs of Oswald, stated that they were photographs of the man he saw."
9300,story37,L.J. Lewis said in an interview that because of the distance from which he observed the gunman he would hesitate to state whether the man was identical with Oswald.
9301,story37,"When Oswald was arrested, he had in his possession a Smith and Wesson thirty-eight Special caliber revolver,"
9302,story37,serial number V five one zero two one zero.
9303,story37,Two of the arresting officers placed their initials on the weapon and a third inscribed his name.
9304,story37,All three identified Exhibit Number one forty-three as the revolver taken from Oswald when he was arrested.
9305,story37,"Four cartridge cases were found in the shrubbery on the corner of tenth and Patton by three of the eyewitnesses -- Domingo Benavides,"
9306,story37,"Barbara Jeanette Davis, and Virginia Davis."
9307,story37,It was the unanimous and unequivocal testimony of expert witnesses before the Commission that these used cartridge cases were fired from the revolver
9308,story37,in Oswald's possession to the exclusion of all other weapons.
9309,story37,"Cortlandt Cunningham, of the Firearms Identification Unit of the FBI Laboratory, testified"
9310,story37,that he compared the four empty cartridge cases found near the scene of the shooting with a test cartridge fired from the weapon in Oswald's possession when he was arrested.
9311,story37,Cunningham declared that this weapon fired the four cartridges to the exclusion of all other weapons.
9312,story37,Identification was effected through breech face marks and firing pin marks.
9313,story37,"Robert A. Frazier and Charles Killion, other FBI firearms experts,"
9314,story37,independently examined the four cartridge cases and arrived at the same conclusion as Cunningham.
9315,story37,"At the request of the Commission, Joseph D. Nicol, superintendent of the Illinois Bureau of Criminal Identification Investigation,"
9316,story37,also examined the four cartridge cases found near the site of the homicide and compared them with the test cartridge cases fired from the Smith and Wesson revolver
9317,story37,taken from Oswald.
9318,story37,He concluded that all of these cartridges were fired from the same weapon.
9319,story37,Cunningham compared four lead bullets recovered from the body of Patrolman Tippit with test bullets fired from Oswald's revolver.
9320,story37,He explained that the bullets were slightly smaller than the barrel of the pistol which had fired them. This caused the bullets to have an erratic passage through the barrel
9321,story37,and impressed upon the lead of the bullets inconsistent individual characteristics which made identification impossible.
9322,story37,Consecutive bullets fired from the revolver by the FBI experts could not be identified as having been fired from that revolver.
9323,story37,"Cunningham testified that all of the bullets were mutilated, one being useless for comparison purposes."
9324,story37,All four bullets were fired from a weapon
9325,story37,with five lands and grooves and a right twist which were the rifling characteristics of the revolver taken from Oswald.
9326,story37,"He concluded, however, that he could not say whether the four bullets were fired from the revolver in Oswald's possession."
9327,story37,"Quote: The only thing I can testify is they could have on the basis of the rifling characteristics -- they could have been, end quote,"
9328,story37,Nicol differed with the FBI experts on one bullet taken from Tippit's body.
9329,story37,He declared that this bullet was fired from the same weapon that fired the test bullets to the exclusion of all other weapons.
9330,story37,"But he agreed that because the other three bullets were mutilated, he could not determine if they had been fired from the same weapon as the test bullets."
9331,story37,"The examination and testimony of the experts enabled the Commission to conclude that five shots may have been fired,"
9332,story37,even though only four bullets were recovered.
9333,story37,"Three of the bullets recovered from Tippit's body were manufactured by Winchester-Western, and the fourth bullet by Remington-Peters,"
9334,story37,but only two of the four discarded cartridge cases found on the lawn at tenth Street and Patton Avenue were of Winchester-Western manufacture.
9335,story37,"Therefore, one cartridge case of this type was not recovered."
9336,story37,"And though only one bullet of Remington-Peters manufacture was recovered, two empty cartridge cases of that make were retrieved."
9337,story37,"Therefore, either one bullet of Remington-Peters manufacture is missing"
9338,story37,"or one used Remington-Peters cartridge case, which may have been in the revolver before the shooting,"
9339,story37,was discarded along with the others as Oswald left the scene.
9340,story37,"If a bullet is missing, five were fired. This corresponds with the observation and memory of Ted Callaway, and possibly Warren Reynolds,"
9341,story37,but not with the other eyewitnesses who claim to have heard from two to four shots.
9342,story37,Ownership of Revolver
9343,story37,"By checking certain importers and dealers after the assassination of President Kennedy and slaying of Officer Tippit,"
9344,story37,agents of the FBI determined that George Rose and Co. of Los Angeles was a major distributor of this type of revolver.
9345,story37,"Records of Seaport Traders, Incorporated, a mail-order division of George Rose and Co.,"
9346,story37,"disclosed that on January three, nineteen sixty-three,"
9347,story37,"the company received from Empire Wholesale Sporting Goods, Ltd., Montreal, a shipment of ninety-nine guns in one case."
9348,story37,"Among these guns was a thirty-eight Special caliber Smith and Wesson revolver, serial Number V five one zero two one zero,"
9349,story37,"the only revolver made by Smith and Wesson with this serial number. When first manufactured, it had a five-inch barrel."
9350,story37,George Rose and Co. had the barrel shortened by a gunsmith to two and one quarter inches.
9351,story37,"Sometime after January twenty-seven, nineteen sixty-three,"
9352,story37,"Seaport Traders, Incorporated, received through the mail a mail-order coupon for one, quote, point three-eight"
9353,story37,"S T. W. two inch BBL, unquote, cost twenty-nine dollars, ninety-five cents."
9354,story37,Ten dollars in cash was enclosed.
9355,story37,"The order was signed in ink by, quote,"
9356,story37,"A. J. Hidell, aged twenty-eight, end quote. The date of the order was January twenty-seven. No year shown."
9357,story37,"and the return address was Post Office Box two nine one five, Dallas, Texas."
9358,story37,"Also on the order form was an order, written in ink, for one box of ammunition and one holster, but a line was drawn through these items."
9359,story37,The mail-order form had a line for the name of a witness to attest that the person ordering the gun was a U.S. citizen and had not been convicted of a felony.
9360,story37,The name written in this space was D. F. Drittal.
9361,story37,"Heinz W. Michaelis, office manager of both George Rose and Co., Incorporated and Seaport Traders, Incorporated."
9362,story37,"identified records of Seaport Traders, Incorporated, which showed that a, quote, point three eight"
9363,story37,"S and W Special two-inch Commando, serial number V five one zero two one zero, end quote,"
9364,story37,"was shipped on March twenty, nineteen sixty-three, to A. J. Hidell, Post Office Box two nine one five, Dallas, Texas."
9365,story37,"The invoice was prepared on March thirteen, nineteen sixty-three; the revolver was actually shipped on March twenty by Railway Express."
9366,story37,"The balance due on the purchase was nineteen dollars, ninety-five cents."
9367,story37,"Michaelis furnished the shipping copy of the invoice, and the Railway Express Agency shipping documents, showing that"
9368,story37,"Handwriting experts, Alwyn Cole of the Treasury Department and James C. Cadigan of the FBI,"
9369,story37,testified before the Commission that the writing on the coupon was Oswald's.
9370,story37,"The signature of the witness, D. F. Drittal,"
9371,story37,"who attested that the fictitious Hidell was an American citizen and had not been convicted of a felony, was also in Oswald's handwriting."
9372,story37,Marina Oswald gave as her opinion that the mail-order coupon was in Oswald's handwriting.
9373,story37,"When shown the revolver, she stated that she recognized it as the one owned by her husband."
9374,story37,She also testified that this appeared to be the revolver seen in Oswald's belt
9375,story37,in the picture she took in late March or early April nineteen sixty-three when the family was living on Neely Street in Dallas.
9376,story37,Police found an empty revolver holster when they searched Oswald's room on Beckley Avenue after his arrest.
9377,story37,Marina Oswald testified that this was the holster which contained the revolver in the photographs taken on Neely Street.
9378,story37,Oswald's Jacket
9379,story37,"Approximately fifteen minutes before the shooting of Tippit, Oswald was seen leaving his roominghouse."
9380,story37,He was wearing a zipper jacket which he had not been wearing moments before when he had arrived home.
9381,story37,"When Oswald was arrested, he did not have a jacket."
9382,story37,"Shortly after Tippit was slain, policemen found a light-colored zipper jacket along the route taken by the killer as he attempted to escape."
9383,story37,"At one:twenty-two p.m. the Dallas police radio described the man wanted for the murder of Tippit as, quote, a white male about thirty,"
9384,story37,"five foot eight inches, black hair, slender, wearing a white jacket, white shirt and dark slacks, end quote,"
9385,story37,According to Patrolman Poe this description came from Mrs. Markham and Mrs. Barbara Jeanette Davis.
9386,story37,Mrs. Markham told Poe
9387,story37,"that the man was a, quote, white male, about twenty-five, about five feet eight, brown hair, medium, end quote, and wearing a, quote,"
9388,story37,"white jacket, end quote,"
9389,story37,"Mrs. Davis gave Poe the same general description: a, quote, white male in his early twenties, around five foot seven inches"
9390,story37,"or eight inches, about one hundred forty-five pounds, end quote, and wearing a white jacket."
9391,story37,"As has been discussed previously,"
9392,story37,"two witnesses, Warren Reynolds and B. M. Patterson, saw the gunman run toward the rear of a gasoline service station on Jefferson Boulevard."
9393,story37,"five feet, ten inches, wearing light clothing, a light-colored jacket"" walk past her at a fast pace with his hands in his pocket."
9394,story37,She last saw him in the parking lot directly behind the service station.
9395,story37,"When interviewed by FBI agents on January twenty-one, nineteen sixty-four,"
9396,story37,she identified a picture of Oswald as being the same person she saw on November twenty-two.
9397,story37,She confirmed this interview by a sworn affidavit.
9398,story37,"At one:twenty-four p.m., the police radio reported, quote,"
9399,story37,The suspect last seen running west on Jefferson from four hundred East Jefferson.
9400,story37,Police Capt. W. R. Westbrook and several other officers concentrated their search along Jefferson Boulevard.
9401,story37,Westbrook walked through the parking lot behind the service station and found a light-colored jacket lying under the rear of one of the cars.
9402,story37,Westbrook identified Commission Exhibit Number one sixty-two as the light-colored jacket which he discovered underneath the automobile.
9403,story37,"This jacket belonged to Lee Harvey Oswald. Marina Oswald stated that her husband owned only two jackets, one blue and the other gray."
9404,story37,The blue jacket was found in the Texas School Book Depository and was identified by Marina Oswald as her husband's.
9405,story37,"Marina Oswald also identified Commission Exhibit Number one sixty-two, the jacket found by Captain Westbrook, as her husband's second jacket."
9406,story37,said that she may have seen the gray zipper jacket but she was not certain.
9407,story37,It seemed to her that the jacket Oswald wore was darker than Commission Exhibit Number one sixty-two.
9408,story37,"looked like the jacket he was wearing but, quote, I thought it had a little more tan to it, end quote."
9409,story37,"Two other witnesses, Sam Guinyard and William Arthur Smith,"
9410,story37,testified that Commission Exhibit Number one sixty-two was the jacket worn by the man they saw on November twenty-two.
9411,story37,Mrs. Markham and Barbara Davis thought that the jacket worn by the slayer of Tippit was darker than the jacket found by Westbrook.
9412,story37,Scoggins thought it was lighter.
9413,story37,"There is no doubt, however, that Oswald was seen leaving his roominghouse at about one p.m. wearing a zipper jacket,"
9414,story37,"that the man who killed Tippit was wearing a light-colored jacket,"
9415,story37,"that he was seen running along Jefferson Boulevard, that a jacket was found under a car in a lot adjoining Jefferson Boulevard"
9416,story37,"that the jacket belonged to Lee Harvey Oswald, and that when he was arrested at approximately one:fifty p.m., he was in shirt sleeves."
9417,story37,These facts warrant the finding that Lee Harvey Oswald disposed of his jacket as he fled from the scene of the Tippit killing.
9418,story37,The foregoing evidence establishes that (one) two eyewitnesses who heard the shots and saw the shooting of Dallas Police Patrolman J. D. Tippit
9419,story37,and seven eyewitnesses who saw the flight of the gunman with revolver in hand
9420,story37,"positively identified Lee Harvey Oswald as the man they saw fire the shots or flee from the scene,"
9421,story37,"(two) the cartridge cases found near the scene of the shooting were fired from the revolver in the possession of Oswald at the time of his arrest,"
9422,story37,"to the exclusion of all other weapons,"
9423,story37,"(three) the revolver in Oswald's possession at the time of his arrest was purchased by and belonged to Oswald, and (four)"
9424,story37,Oswald's jacket was found along the path of flight taken by the gunman as he fled from the scene of the killing.
9425,story38,Report of the President's Commission on the Assassination of President Kennedy.
9426,story38,The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy. Chapter four. The Assassin: Part seven.
9427,story38,Oswald's Arrest
9428,story38,"The Texas Theatre is on the north side of Jefferson Boulevard, approximately eight blocks from the scene of the Tippit shooting and six blocks"
9429,story38,"from where several witnesses last saw Oswald running west on Jefferson Boulevard. Shortly after the Tippit murder,"
9430,story38,police sirens sounded along Jefferson Boulevard.
9431,story38,"One of the persons who heard the sirens was Johnny Calvin Brewer, manager of Hardy's Shoestore, a few doors east of the Texas Theatre."
9432,story38,Brewer knew from radio broadcasts that the President had been shot and that a patrolman had also been shot in Oak Cliff.
9433,story38,"When he heard police sirens, he, quote, looked up and saw the man enter the lobby, end quote."
9434,story38,a recessed area extending about fifteen feet between the sidewalk and the front door of his store.
